experiment_id,sample_id,flow_id,repeat_id,status,candidate_accepted,readability_variables,readability_loops,readability_conditions,readability_logic_flow,readability_structure,readability_overall,readability_variables_rationale,readability_loops_rationale,readability_conditions_rationale,readability_logic_flow_rationale,readability_structure_rationale,readability_summary,readability_rubric_version,readability_source_sha256,readability_evaluated_at,readability_correctness_assessed,evaluator_id,evaluation_method,original_sloc,recovered_sloc,sloc_ratio,sloc_method
experiment_20260821_162746,p01970,F1,0,PASS,True,3,3,4,4,4,3.6,"A, B, iv2, iv85, iv87, iv89 obscure roles; N, i, is_prime readable.",for loops clear; sieve while loops use cryptic state variables.,"Predicates mostly direct via IS_PRIME, bounds, comparisons.","Straight-line functions, no goto, simple branches.","Coherent C organization with separate read_int, sieve, main, global arrays.","Mostly readable accepted C, hindered by cryptic variable names in sieve and data arrays.",source-readability-1-to-5-v1,be83c74ad268ce5bde52f4416845311e178b05b7942f788dbe3ca1e7ca153355,2026-08-21T10:26:49.450840+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,42,68,1.619047619047619,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p01970,F2,0,PASS,True,4,5,4,5,5,4.6,"Names mostly clear: is_prime, dp, sieve, read_int; array generic but role inferable.","Loops conventional for input, sieve, dynamic programming; state easy follow.","Predicates simple, direct; nested prime checks readable despite compact branch.","Control flow linear, no goto, no dispatcher noise, early continue harmless.","Clean C organization with globals, helper input, sieve, main separated coherently.","Readable conventional C with clear structure, minor generic naming.",source-readability-1-to-5-v1,866d363f11623f4453bc0753326fca9453450ec90551637d9eaa25a3d35c3176,2026-08-21T10:26:49.767988+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,42,53,1.2619047619047619,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p01970,F3,0,PASS,True,3,4,4,4,4,3.8,"Variables mostly conventional but terse names like A, dp, p, j reduce role clarity.",Loops use standard for patterns with clear bounds and increments.,"Predicates are direct, readable, and mostly free of low-level artifacts.",Control flow is linear with simple guards and no dispatcher or goto noise.,"Code has coherent globals, helper input function, and organized main phases.","Readable C structure, terse naming, clear iteration, straightforward flow.",source-readability-1-to-5-v1,2ede7a62c8bf736170415faeb0c26ee4719fe114e12bd5e71d719038ab4ebfcb,2026-08-21T10:26:49.472024+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,42,61,1.4523809523809523,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02029,F1,0,PASS,True,3,4,4,4,4,3.8,"Global arrays A-E, N, K obscure roles, though heap helpers use clear locals.","Loops are structured, bounded, mostly easy to trace despite var_614.",Predicates are direct comparisons with little boolean noise.,"Control flow is linear with helper functions, no goto or dispatcher artifacts.","C organization is coherent with heap and input helpers, though data modeling is primitive arrays.",Readable recovered C with clear structure but weak domain naming.,source-readability-1-to-5-v1,e41117211337603c01cb6f69d5e58ea27e91cd2d6f128ba0162ff26c7403a778,2026-08-21T10:26:50.070141+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,88,149,1.6931818181818181,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02100,F1,0,PASS,True,4,4,4,4,4,4.0,"Names mostly meaningful: input, buf, coeff, exp, sign; p, i, j terse but roles inferable.","Loops conventional, bounded, readable; parser loop state via pointer p requires some tracking.","Predicates direct character tests, scanf guard, sign handling; no low-level boolean noise.","Single main path, no goto, clear parse then evaluate then print sequence.",Simple C organization with global poly and main-only logic; coherent but not factored into helper functions.,Readable conventional C with minor terseness and parsing-state density.,source-readability-1-to-5-v1,6e05c775f15869bd065a1fcde2f11e7fb49a1fbdb555d5bcb39ddefcc7be4014,2026-08-21T10:26:51.636487+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,32,55,1.71875,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02100,F2,0,PASS,True,4,4,4,4,4,4.0,"Names mostly clear: coefficients, parse_polynomial, evaluate_polynomial; short p acceptable parser cursor.","Loops simple: digit scan, term scan, fixed evaluation, root-print range all recognizable.","Predicates direct: sign, digits, x, exponent, bounds; minor awkward empty scanf failure branch.","Control flow linear, function split clear, no goto or dispatcher noise.","Coherent C organization with parser, evaluator, main; global coefficients simple but limits encapsulation.","Readable conventional C with clear decomposition, minor rough edges.",source-readability-1-to-5-v1,730bee03b5bb432a815dff2d0214c04566abc9ddb7241ed20a15cba4da9ef56a,2026-08-21T10:26:55.748314+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,32,73,2.28125,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02289,F1,0,PASS,True,3,4,4,4,4,3.8,"Names mostly meaningful, but heap_size sentinel use, p, r, u, r2, temp_cmd reduce clarity.","Loops are structured, bounded, recognizable, with clear traversal or heap-adjustment roles.","Predicates are mostly direct heap and command checks, with little low-level boolean noise.","Control flow is simple function decomposition, early returns, no goto or dispatcher noise.","Node type, heap operations, input helper, main organization are coherent despite odd my_scanf union artifact.","Readable heap-oriented C, mostly conventional, with input parsing artifact lowering clarity.",source-readability-1-to-5-v1,168a95900aa9e6f5da80bbcc2dbc4f620fc263a867e8de4cae9f4868bd044451,2026-08-21T10:26:52.968821+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,271,145,0.5350553505535055,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02289,F2,0,PASS,True,4,4,4,4,4,4.0,"Names mostly clear: root, heap_size, parent, left, right, heapify_up, heapify_down; stack name odd for command input.","Loops conventional, bounded, understandable path-building and traversal state.","Predicates simple, readable comparisons for heap ordering, command dispatch, empty cases.","Control flow clean, function-based, early returns, no goto or dispatcher noise.","Coherent Node type, heap operations separated, C organization conventional though global state present.","Readable recovered C with clear heap structure, minor naming oddities, global state.",source-readability-1-to-5-v1,ac66fb573603a624dc03cab4295cadf73ffbfb3a399f267dae9fa0932b30fb6d,2026-08-21T10:26:53.419983+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,271,136,0.5018450184501845,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02474,F1,0,PASS,True,3,4,4,4,4,3.8,"Names are mostly role-based but generic arrays A, B, arrayA, arrayB, arrayC obscure representation.","Loops are simple counted iterations with clear bounds, though some magic constants reduce clarity.","Predicates are direct, readable, minimal low-level boolean artifacts.","Control flow is linear, easy to follow, no goto or dispatcher noise.","Single coherent C function with conventional globals and array-based big-integer layout, but no helper functions.","Readable recovered C; main multiplication flow clear, naming and constants remain rough.",source-readability-1-to-5-v1,37df04a002fe51231bffe496f0ea8fd95b043a3fbb73753ab7458bcdbaf2ca1b,2026-08-21T10:26:53.635736+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,25,54,2.16,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02474,F2,0,PASS,True,4,4,5,5,4,4.4,"Core names str1, str2, len1, len2, neg1, neg2 clear; arrays A, B, C terse but role inferable.",Loops are simple counted iterations with direct indexing and clear multiplication/carry/output phases.,"Predicates are straightforward input check, sign checks, zero check, XOR sign output.","Control flow is linear, phase-based, no goto, no dispatcher noise.",Single-function C program is coherent with simple globals and conventional organization.,Readable conventional C; big-integer digit arrays terse but logic easy to follow.,source-readability-1-to-5-v1,9202f0ebd8606c0ad263352bb7215b3338f2e77c6f56447faee7a4cbf511fc5d,2026-08-21T10:26:53.711575+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,25,53,2.12,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02477,F1,0,PASS,True,4,4,4,4,4,4.0,"Names mostly clear: buf,A,B,C terse, but parse_bigint pointers, lengths, signs, carry, val show roles.","Loops conventional, bounded, readable digit/block iteration with clear indices.","Predicates simple: input failure, signs, zero cases, digit checks, carry length.","Flow linear: parse two numbers, multiply, format, print; no goto or dispatcher noise.","Functions coherent, globals grouped, bigint array convention consistent C-like organization.","Readable recovered C; compact big-integer representation causes some terseness, structure remains clear.",source-readability-1-to-5-v1,8716cf00c9dac9a9292a9b7aea8ef6235fd6512da33054cc7f204420f838f1d9,2026-08-21T10:26:54.186764+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,274,108,0.39416058394160586,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02477,F2,0,PASS,True,4,4,4,5,5,4.4,"Names mostly clear, roles scoped, few terse temporaries like s, p, cur.","Loops conventional, bounds visible, nested multiplication state understandable.","Predicates readable, simple checks, no low-level boolean noise.","Control flow straight, function boundaries clear, no goto or dispatcher artifacts.","Coherent BigInt type, separated parse multiply print main, conventional C organization.","Readable recovered C, close to human-written, minor terseness in local names.",source-readability-1-to-5-v1,6653d82dee809a84a021c2c0d101ec68c6e15b97a7be0a9f257f9357f24f096d,2026-08-21T10:26:54.502794+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,274,119,0.4343065693430657,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02477,F3,0,PASS,True,4,4,4,5,4,4.2,"Names mostly clear: input,A,B,C,buf generic but function parameters, sizes, flags readable.","Loops conventional, bounded, purposeful for parsing, multiplication, output formatting.","Predicates simple: zero checks, sign checks, digit ranges, carry trimming readable.","Control flow linear, no gotos, clean function progression from parse to multiply to print.","Functions coherent, global buffers explicit, big-int array layout understandable though implicit.","Readable conventional C with clear decomposition, minor generic naming, implicit big-int representation.",source-readability-1-to-5-v1,98c923803f55ab4a798b83366d7beb1e102ee722dbee348498ddf099fa4a9cc1,2026-08-21T10:26:56.022728+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,274,117,0.42700729927007297,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02788,F1,0,PASS,True,4,4,4,4,4,4.0,"Names mostly clear: arr, tree_add, tree_val, Point, N, M; some terse indices reduce clarity.","Loops conventional; quicksort, input fill, tree build, binary search readable.","Predicates direct; range checks, bounds, comparisons mostly clear.","Control flow structured; recursion plus lazy propagation understandable, no goto noise.","Functions coherent; types, globals, segment tree layout organized C-like.","Readable conventional C with terse competitive-programming naming, clear structure.",source-readability-1-to-5-v1,04d02f32010efcceb5dc5d9e9e6fbd5632b34254fa08873eeb6312acf868d2b3,2026-08-21T10:26:57.871764+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,98,133,1.3571428571428572,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02788,F2,0,PASS,True,4,5,5,5,5,4.8,"Names mostly clear; short names like d, a, k need domain context.","Loops simple, bounded, idiomatic for input, search, processing.","Predicates direct, readable, free of low-level boolean artifacts.","Control flow linear with small helper functions, no goto noise.","Types, globals, helpers, main organization coherent, conventional C.",Readable conventional C; minor naming compression only.,source-readability-1-to-5-v1,753ce6e283c6af4588787c121687e93df5a847353726f8c4eb844f5db21e60a9,2026-08-21T10:26:56.970745+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,98,78,0.7959183673469388,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02814,F1,0,PASS,True,3,4,3,4,4,3.6,"Names mix clear roles like max_val, mid with terse A, N, K, compar; scopes mostly tight.","for loops, while loop recognizable; mid mutation inside while needs tracing.",Predicates mostly simple; signal/exit checks add low-level noise.,Straight-line main flow with early returns; no goto or dispatcher artifacts.,"Coherent C functions for gcd, lcm, comparator, main; global array acceptable but dated.",Readable conventional C with some terse contest naming and minor low-level recovery artifacts.,source-readability-1-to-5-v1,70414ad6471495492d9520c519653f8d993dc363c9185eb187d019f5e1bb47a1,2026-08-21T10:26:57.966790+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,166,72,0.43373493975903615,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02814,F2,0,PASS,True,3,4,4,4,4,3.8,"Names like N, M, a, L are terse but conventional; temp, val, c, possible roles mostly clear.","Loops are standard for input, factor counting, LCM accumulation; state easy to track.","Predicates are simple, direct, mostly named via possible; overflow guard readable enough.",Control flow is linear with early continue and breaks; no dispatcher or goto noise.,"Small helper functions, single main routine, normal C organization; one odd volatile crash block hurts coherence.",Readable conventional C with terse contest-style naming and one intrusive artifact.,source-readability-1-to-5-v1,2aa5996ea7b38d235ef5a02f8e6aa28993f67ca7f7715f5815fe1314f7e22566,2026-08-21T10:26:58.450152+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,166,74,0.4457831325301205,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02950,F1,0,PASS,True,3,4,4,4,4,3.8,"Mixed naming: clear names like factors, log_table, r_array, but artifact names gep275/gep269 hurt roles.",Loops mostly conventional for/while with visible bounds and simple counters.,"Predicates are direct, range checks explicit, little boolean noise.","Control flow linear with early input exits, no goto or dispatcher clutter.",Small helper power plus organized main; arrays and allocation coherent enough.,"Readable C overall, limited by several meaningless temporaries and dense math-heavy main.",source-readability-1-to-5-v1,8de56795e7f5a5e905ea0cd1d4d50349b3d6932d1b299a3e365ecc44d9e34977,2026-08-21T10:26:58.492897+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,63,99,1.5714285714285714,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p02950,F3,0,PASS,True,3,4,4,4,4,3.8,"Names like N, M, A, B, val3, temp obscure roles, though scopes stay tight.","Loops use normal for and while forms with clear bounds, despite dense nested arithmetic.","Predicates are simple divisibility, scan, and ok checks with little boolean noise.","Control flow is linear with early returns, no goto, one helper function.","Code is coherent C with modular power helper, dynamic arrays, clear main phases.","Readable recovered C, algorithmic intent partly hidden by terse names and math-heavy indexing.",source-readability-1-to-5-v1,1b9eb4c465ba462c0197c5019b56dee6564bd9bb30fc762bdcefcb8e9da2a53a,2026-08-21T10:26:59.045208+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,63,86,1.3650793650793651,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03111,B1,0,PASS,True,2,4,3,3,2,2.8,"Names dominated by FUN_ addresses, DAT_ globals, param_ temporaries; main has clearer n, target, A, ans.","Loops mostly structured for/while with clear counters, no goto noise, main enumeration readable.","Predicates mostly C-like, but helper indirection, magic mode values, duplicated comparators obscure intent.","Main flow understandable, but many unused decompiler helper functions clutter navigation.","C organization valid, but address-named functions, global scratch arrays, broad utility dump weaken coherence.","Readable main algorithm buried under decompiler artifacts, meaningless names, unrelated helpers.",source-readability-1-to-5-v1,acc76007a11a66a3022787d7233e70360b5562032faea4f732e32eb52eee78ac,2026-08-21T10:27:00.364675+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,90,346,3.8444444444444446,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03111,F1,0,PASS,True,3,4,4,4,4,3.8,"Core roles readable, but A,B,C,D, ans, d reduce intent clarity.","Nested enumeration loops clear, bounded, conventional.","Predicates simple, direct, low artifact noise.","Straight-line input, setup, search, output flow easy follow.","Single coherent C program, helper function, simple arrays, clean organization.",Readable conventional C with terse contest-style names limiting clarity.,source-readability-1-to-5-v1,0216b3dc7cbcf69485954307f2e55dcf245be808231841355c2026ba45091a0e,2026-08-21T10:27:00.583778+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,90,48,0.5333333333333333,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03142,F1,0,PASS,True,2,4,4,4,3,3.4,"Globals use opaque recovered names like g_BEFDC0, g_FDC620, g_11D2A50, obscuring roles despite clear locals like N, M, u, v.","For loops are conventional, bounded, mostly easy to trace for input, traversal, output, cleanup.","Predicates are simple scanf checks, root test, indegree zero checks, no low-level boolean noise.","Single main path with early input return, graph build, traversal, print, cleanup; no goto or dispatcher noise.",C organization is coherent but monolithic main plus parallel global arrays weaken data-structure clarity.,"Readable control flow, poor recovered identifiers, moderate structural clarity.",source-readability-1-to-5-v1,445236183c9d8ac01b5507cb992255458cbf9d1f081be0a5002f618f6af31606,2026-08-21T10:27:03.057621+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,306,63,0.20588235294117646,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03142,F3,0,PASS,True,4,4,4,4,4,4.0,"Names mostly meaningful: A, B terse, but adj, in_degree, dist, queue, head, tail roles clear.","Loops conventional for initialization, edge input, traversal, output, cleanup; state mostly visible.","Predicates simple bounds, input checks, capacity checks; no low-level boolean noise.","Control flow linear: read, build graph, choose start, traverse, print, free; no goto noise.",Vector helper type/functions provide coherent organization; main still carries most algorithm steps.,"Readable conventional C with clear data structures, simple loops, linear flow; terse input names reduce clarity slightly.",source-readability-1-to-5-v1,cee64c0759ca7d44f4585175360f68d1dfbf306075f8eaef9e2615d1bc050f2c,2026-08-21T10:27:02.306388+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,306,79,0.2581699346405229,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03199,F1,0,PASS,True,3,3,3,3,4,3.2,"Mixed naming: A, B, dp, k obscure roles; arr1, arr2 generic; Element fields x,y,z weak.","Loops structured, but state variables start_j, last_pos, curr_pos, bit windows make iteration hard.","Predicates mostly C-like, but comparator calls with compound literals obscure boundary meaning.","No goto noise; phases readable, yet algorithm intent hidden by compact DP and bit arithmetic.","Clean functions, typedef, allocation, sorting, freeing; organization conventional despite generic data model.","Readable C skeleton, opaque algorithmic state, weak domain naming.",source-readability-1-to-5-v1,fded0699ee00323fadc09f09b47b468a6055b63be0b68d278709bee4d9dcb998,2026-08-21T10:27:03.291880+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,119,126,1.0588235294117647,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03261,B2,0,PASS,True,4,5,5,5,5,4.8,Short names fit small scope; s generic but understandable as string list.,"Simple for loops expose input, duplicate check, adjacency check clearly.","Predicates use direct scanf, strcmp, character comparisons without artifacts.",Straight-line main with early exits keeps control flow easy to follow.,"Conventional C layout, fixed array, standard headers, coherent single function.",Clear conventional C; minor generic naming only readability weakness.,source-readability-1-to-5-v1,a78b9b2fc136d3c0809fadd98721d9fa659a22fc302ad47c4698adff85854967,2026-08-21T10:27:02.872520+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,101,27,0.26732673267326734,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03261,F1,0,PASS,True,4,5,5,5,4,4.6,"Variables short but conventional; roles clear, scopes tight, no clutter temporaries.","Loops simple; indices standard, bounds direct, nesting understandable.","Predicates readable; input, allocation, chain, duplicate checks explicit.","Control flow linear; early exits simple, no goto noise.","Single coherent main; standard headers, allocation, cleanup organized.",Readable conventional C; minor naming brevity only issue.,source-readability-1-to-5-v1,9917893c6f6ca3406964c624f86ad6b69bba79763a06d31af09d5bda88447a13,2026-08-21T10:27:03.383846+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,101,43,0.42574257425742573,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03261,F2,0,PASS,True,4,5,5,5,5,4.8,"Names are short but roles are clear, with limited scope and no meaningless temporaries.",Loops are simple bounded for-loops with obvious indices and purposes.,"Predicates are direct library-result, equality, and character-chain checks without low-level artifacts.",Control flow is linear with early exits and no goto or dispatcher noise.,"Single coherent main function uses conventional arrays, headers, and C organization.",Clear conventional C source; minor naming terseness only.,source-readability-1-to-5-v1,aea7564b267f01f433534dc0c7b600d01b8dd5b67a08b7257c958c895bb7cb7f,2026-08-21T10:27:03.845426+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,101,32,0.31683168316831684,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03261,F3,0,PASS,True,4,5,5,5,5,4.8,Names are short but conventional; roles clear; scope tight; no meaningless temporaries.,Loops are simple bounded for-loops with clear indices and nesting.,"Predicates are direct, readable, and use standard boolean state.",Control flow is linear with early input exits and simple breaks only.,"Single coherent main, standard headers, fixed arrays, conventional C organization.",Clear conventional C; minor naming brevity only readability weakness.,source-readability-1-to-5-v1,f3c099ab7847bb565559be8c59d379c50ba2fb7927a02ff3f569227ab16e51d5,2026-08-21T10:27:05.111406+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,101,40,0.39603960396039606,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03430,B2,0,PASS,True,4,4,4,4,4,4.0,"Names mostly conventional for DP code, with brief but clear roles like s, len, k, dp, i, j, l, p.","Nested loops are regular, bounded, readable, with clear interval-length DP traversal.","Predicates are simple comparisons with direct branches, no low-level boolean noise.","Control flow is linear input, allocation, initialization, DP fill, output, cleanup.","Single coherent main function, C-like organization, clear dynamic DP array use.","Readable conventional C DP implementation with compact naming, structured loops, minimal artifacts.",source-readability-1-to-5-v1,2a75f57723aec607ea0ad7ba0025856b08ae6f5cb7cd7a71c6c380fa3d9f0eb6,2026-08-21T10:27:06.461372+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,36,39,1.0833333333333333,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03430,F1,0,PASS,True,4,4,4,4,4,4.0,"Names mostly meaningful; S, K, dp, len, l, r conventional for compact dynamic programming.","Nested loops clear; dimensions i, d, l map cleanly to table filling order.","Predicates simple; allocation/input checks, character match, max selection readable.",Single main path; early exits simple; no goto or dispatcher noise.,"Coherent C organization; DP macro centralizes indexing, though all logic remains in main.","Readable compact dynamic-programming C with conventional structure, minor density from macro indexing and single-function layout.",source-readability-1-to-5-v1,239ff87449556550a9faa1285e420be5cffff876b92ae5ac50b520ca16b1775d,2026-08-21T10:27:06.670196+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,36,50,1.3888888888888888,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03430,F3,0,PASS,True,3,4,4,4,3,3.6,"Names mostly terse but conventional; dp indexing repeated, role obscured.","Nested loops regular; i, d, l, r state understandable.",Predicates simple; allocation and input checks clear.,Straight-line main; no goto or dispatcher noise.,Single coherent C function; flat 3D array representation hurts clarity.,Readable dynamic-programming C; indexing density main obstacle.,source-readability-1-to-5-v1,64da05422fce57bddd65c384b1c6a20080a412ac6e69e31c30d97891519ec9df,2026-08-21T10:27:06.712851+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,36,48,1.3333333333333333,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03434,F1,0,PASS,True,4,5,5,5,4,4.6,"Names like N, arr, sum_even, sum_odd show roles, though compar uses int temporaries on long data.",Two simple for loops use clear bounds and index state.,"Predicates are direct input, allocation, comparison, and parity checks with no low-level artifacts.",Control flow is linear with simple early returns and no goto or dispatcher noise.,"Program has coherent main plus comparator, standard library use, clear C organization.",Readable conventional C with minor naming and type clarity issues.,source-readability-1-to-5-v1,ce0b8e12b3bac98cea944030fb8839988c83f6a34e21ae5d91561091efbbfd59,2026-08-21T10:27:06.995810+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,319,41,0.12852664576802508,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03434,F2,0,PASS,True,5,5,5,5,5,5.0,"Names like A, N, alice_sum, bob_sum show roles clearly with minimal scope.",Two simple counted for loops make input and accumulation easy to follow.,"Predicates are direct scanf checks, allocation check, comparator branches, parity test.","Straight-line main flow with early exits, no goto or dispatcher noise.","Clean C organization with comparator, main, malloc/free, qsort, output.",Clear conventional C source; readability high across dimensions.,source-readability-1-to-5-v1,f0011c7b055a8680e905ce84885431b8ad146e6188eb10c0786683f14e6d48e2,2026-08-21T10:27:09.267195+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,319,38,0.11912225705329153,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03434,F3,0,PASS,True,4,5,4,5,4,4.4,"Names mostly conventional; N, A, sum1, sum2 sparse but scoped cleanly.","For-loops simple, bounded, idiomatic.","Predicates direct; scanf checks, N guard, parity branch readable.","Straight-line main flow; no goto, dispatcher noise, tangled paths.",C organization coherent; comparator type casts slightly weaken clarity.,"Readable conventional C with minor naming, type clarity issues.",source-readability-1-to-5-v1,ec6e0027b00f9093c6805267c6c554bceed79a36c23659a5b09191060068cd0f,2026-08-21T10:27:07.728904+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,319,37,0.11598746081504702,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03493,F1,0,PASS,True,5,5,5,5,5,5.0,"Names are simple, scoped, role-clear: buf input, count result.",No loops present; no tangled iteration state.,Predicates are direct scanf and character checks.,Control flow is linear if/else with early clear output paths.,"Single coherent main, conventional includes, declarations, return.","Clear conventional C, easy to read, no recovery artifacts visible.",source-readability-1-to-5-v1,22d1985fa4f2f7b14326f4be0ab30ef327652464470f04d8121fd0cf4fa0fb3a,2026-08-21T10:27:07.957929+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,246,14,0.056910569105691054,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03493,F2,0,PASS,True,4,5,5,5,5,4.8,"Variables are minimal, scoped locally, mostly clear despite generic names s and count.","No loops present, no tangled iteration state.",Predicates are direct character comparisons with no boolean artifacts.,"Control flow is linear, simple, no goto or dispatcher noise.",Single coherent main function uses conventional C structure.,"Clear compact C source, conventional layout, easily readable logic.",source-readability-1-to-5-v1,02bc484681f9f4bc170859181ec689bf6b83ab9b77020fb8eb9192f36d07001a,2026-08-21T10:27:08.518721+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,246,12,0.04878048780487805,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03493,F3,0,PASS,True,4,5,5,5,5,4.8,"Names simple, roles clear, scope tight; argc/argv unused but harmless.","No loops; direct fixed checks keep iteration state absent, readable.",Predicates are plain character comparisons plus scanf result check.,"Straight-line control with one input guard; no goto, dispatcher, nesting noise.","Single coherent main, conventional includes, simple C organization.",Clear conventional C; minor unused parameters only readability blemish.,source-readability-1-to-5-v1,799427e72843c272a8c960e94d082a3b0a214a46663cbbcd59a1786e92fe38cb,2026-08-21T10:27:10.413698+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,246,20,0.08130081300813008,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03510,F1,0,PASS,True,3,4,4,4,4,3.8,"Generic names like arr1, arr2, arr3, arr4 obscure roles, though Pair fields and indices are scoped simply.",Loops use standard for/while forms with clear bounds and modest state.,"Predicates are compact, C-like, mostly readable despite dense merge comparison.","Control flow is direct with early returns, recursive sort, no goto or dispatcher noise.","Code has coherent Pair type, helper functions, main organization, manual memory handling kept localized.","Readable conventional C structure, weakened mainly by generic array naming.",source-readability-1-to-5-v1,7ab420f1e4dee4641b43ef0e0a850dfa8694129505260372997e9af8095424e5,2026-08-21T10:27:10.968435+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,73,79,1.082191780821918,lexical-comment-stripped-nonempty-lines
experiment_20260821_162746,p03510,F3,0,PASS,True,3,4,4,4,4,3.8,"Variables mostly scoped clearly, but A/B/C/D/S names obscure roles.",Loops are conventional for-loops/while-loops with simple indices.,"Predicates are direct, readable bounds/allocation/input checks.","Control flow is linear with recursive merge_sort, no goto noise.","Program has coherent struct, helper sort, main allocation, processing, cleanup.","Readable conventional C, weakened mainly by terse domain variable names.",source-readability-1-to-5-v1,4ec95e7ee9f53ef47b62c6af421f1fb28987b74434bbf0ac5fa94fd51b7cc76a,2026-08-21T10:27:10.754779+00:00,False,cx/gpt-5.5,llm_absolute_rubric_1_to_5,73,80,1.095890410958904,lexical-comment-stripped-nonempty-lines
